Dep,Nom Ville,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre d agents cynophiles,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
Lille,ANNOEULLIN,2,0,0,0,0,59,59ANNOEULLIN,59011,2016
nan,ARMENTIERES,0,12,0,0,0,59,59ARMENTIERES,59017,2016
nan,BAUVIN,2,0,0,0,0,59,59BAUVIN,59052,2016
nan,BONDUES,6,1,0,0,0,59,59BONDUES,59090,2016
nan,CHERENG,1,0,0,0,0,59,59CHERENG,59146,2016
nan,COMINES,5,0,0,0,0,59,59COMINES,59152,2016
nan,CROIX,10,3,0,0,0,59,59CROIX,59163,2016
nan,CYSOING,1,0,0,0,0,59,59CYSOING,59168,2016
nan,FACHES THUMESNIL,5,11,0,0,0,59,59FACHES THUMESNIL,59220,2016
nan,FRETIN,2,0,0,0,0,59,59FRETIN,59256,2016
nan,GONDECOURT,1,1,0,0,0,59,59GONDECOURT,59266,2016
nan,HALLENNES LEZ HAUBOURDIN,2,0,0,0,0,59,59HALLENNES LEZ HAUBOURDIN,59278,2016
nan,HAUBOURDIN,9,0,0,0,0,59,59HAUBOURDIN,59286,2016
nan,HOUPLIN ANCOISNE,2,0,0,0,0,59,59HOUPLIN ANCOISNE,59316,2016
nan,BASSEE,1,0,0,0,0,59,59BASSEE,59051,2016
nan,MADELEINE,14,6,0,0,0,59,59MADELEINE,59368,2016
nan,LAMBERSART,10,0,0,0,0,59,59LAMBERSART,59328,2016
nan,LESQUIN,2,0,0,0,0,59,59LESQUIN,59343,2016
nan,LEZENNES,1,0,0,0,0,59,59LEZENNES,59346,2016
nan,LILLE,100,33,0,6,3,59,59LILLE,59350,2016
nan,LOOS,12,2,0,0,0,59,59LOOS,59360,2016
nan,LYS LEZ LANNOY,7,0,0,1,1,59,59LYS LEZ LANNOY,59367,2016
nan,MARCQ EN BAROEUL,18,9,0,0,0,59,59MARCQ EN BAROEUL,59378,2016
nan,MARQUETTE LEZ LILLE,3,2,0,0,0,59,59MARQUETTE LEZ LILLE,59386,2016
nan,MONS EN BAROEUL,18,0,0,0,0,59,59MONS EN BAROEUL,59410,2016
nan,MOUVAUX,6,1,0,0,0,59,59MOUVAUX,59421,2016
nan,OSTRICOURT,0,1,0,0,0,59,59OSTRICOURT,59452,2016
nan,PERENCHIES,3,0,0,0,0,59,59PERENCHIES,59457,2016
nan,PHALEMPIN,1,0,0,0,0,59,59PHALEMPIN,59462,2016
nan,PROVIN,1,0,0,0,0,59,59PROVIN,59477,2016
nan,QUESNOY SUR DEULE,1,0,0,0,0,59,59QUESNOY SUR DEULE,59482,2016
nan,RONCHIN,4,3,0,0,0,59,59RONCHIN,59507,2016
nan,RONCQ,2,2,0,0,0,59,59RONCQ,59508,2016
nan,ROUBAIX,52,3,0,0,0,59,59ROUBAIX,59512,2016
nan,SAINGHIN EN WEPPES,2,0,0,0,0,59,59SAINGHIN EN WEPPES,59524,2016
nan,SANTES,1,0,0,0,0,59,59SANTES,59553,2016
nan,SECLIN,4,2,0,0,0,59,59SECLIN,59560,2016
nan,TEMPLEMARS,1,0,0,0,0,59,59TEMPLEMARS,59585,2016
nan,THUMERIES,2,0,0,0,0,59,59THUMERIES,59592,2016
nan,TOURCOING,62,0,0,0,0,59,59TOURCOING,59599,2016
nan,VILLENEUVE D ASCQ,22,4,0,0,0,59,59VILLENEUVE D ASCQ,59009,2016
nan,WAMBRECHIES,3,0,0,0,0,59,59WAMBRECHIES,59636,2016
nan,WASQUEHAL,6,4,0,0,0,59,59WASQUEHAL,59646,2016
nan,WATTIGNIES,0,3,0,0,0,59,59WATTIGNIES,59648,2016
nan,WATTRELOS,24,0,0,0,0,59,59WATTRELOS,59650,2016
nan,WAVRIN,3,0,0,0,0,59,59WAVRIN,59653,2016
nan,AVESNELLES,1,0,0,0,0,59,59AVESNELLES,59035,2016
nan,AVESNES SUR HELPE,2,0,0,0,0,59,59AVESNES SUR HELPE,59036,2016
nan,BACHANT,1,0,0,0,0,59,59BACHANT,59041,2016
nan,BAVAY,2,0,0,0,0,59,59BAVAY,59053,2016
nan,BOUSIES,1,0,0,0,0,59,59BOUSIES,59099,2016
nan,ENGLEFONTAINE,1,0,0,0,0,59,59ENGLEFONTAINE,59194,2016
nan,FERRIERE LA GRANDE,1,1,0,0,0,59,59FERRIERE LA GRANDE,59230,2016
nan,JEUMONT,9,2,0,0,0,59,59JEUMONT,59324,2016
nan,LANDRECIES,1,1,0,0,0,59,59LANDRECIES,59331,2016
nan,QUESNOY,2,0,0,0,0,59,59QUESNOY,59481,2016
nan,MAUBEUGE,31,10,0,0,0,59,59MAUBEUGE,59392,2016
nan,POIX DU NORD,1,1,0,0,0,59,59POIX DU NORD,59464,2016
nan,SAINS DU NORD,1,0,0,0,0,59,59SAINS DU NORD,59525,2016
nan,TRELON,1,0,0,0,0,59,59TRELON,59601,2016
nan,AVESNES LES AUBERT,1,0,0,0,0,59,59AVESNES LES AUBERT,59037,2016
nan,CAMBRAI,0,6,0,0,0,59,59CAMBRAI,59122,2016
nan,CAUDRY,4,0,0,0,0,59,59CAUDRY,59139,2016
nan,ESCAUDOEUVRES,0,0,1,0,0,59,59ESCAUDOEUVRES,59206,2016
nan,GOUZEAUCOURT,0,1,0,0,0,59,59GOUZEAUCOURT,59269,2016
nan,HAUSSY,0,0,1,0,0,59,59HAUSSY,59289,2016
nan,IWUY,1,0,0,0,0,59,59IWUY,59322,2016
nan,LIGNY EN CAMBRESIS,1,0,0,0,0,59,59LIGNY EN CAMBRESIS,59349,2016
nan,MARETZ,0,0,1,0,0,59,59MARETZ,59382,2016
nan,MASNIERES,1,0,0,0,0,59,59MASNIERES,59389,2016
nan,NEUVILLE SAINT REMY,1,0,0,0,0,59,59NEUVILLE SAINT REMY,59428,2016
nan,PROVILLE,1,0,0,0,0,59,59PROVILLE,59476,2016
nan,RAILLENCOURT SAINTE OLLE,0,1,0,0,0,59,59RAILLENCOURT SAINTE OLLE,59488,2016
nan,RUMILLY EN CAMBRESIS,0,1,0,0,0,59,59RUMILLY EN CAMBRESIS,59520,2016
nan,SAINT HILAIRE LEZ CAMBRAI,1,0,0,0,0,59,59SAINT HILAIRE LEZ CAMBRAI,59533,2016
nan,SOLESMES,2,0,0,0,0,59,59SOLESMES,59571,2016
nan,WALINCOURT SELVIGNY,1,0,0,0,0,59,59WALINCOURT SELVIGNY,59631,2016
nan,AUBY,0,3,0,0,0,59,59AUBY,59028,2016
nan,DOUAI,16,5,0,0,0,59,59DOUAI,59178,2016
nan,CUINCY,3,0,0,0,0,59,59CUINCY,59165,2016
nan,FLERS EN ESCREBIEUX,2,2,0,0,0,59,59FLERS EN ESCREBIEUX,59234,2016
nan,HORNAING,0,1,0,0,0,59,59HORNAING,59314,2016
nan,ORCHIES,3,0,0,0,0,59,59ORCHIES,59449,2016
nan,RAIMBEAUCOURT,0,1,0,0,0,59,59RAIMBEAUCOURT,59489,2016
nan,ANICHE,0,2,0,0,0,59,59ANICHE,59008,2016
nan,LECLUSE,0,0,1,0,0,59,59LECLUSE,59336,2016
nan,BAILLEUL,1,4,1,0,0,59,59BAILLEUL,59043,2016
nan,BERGUES,1,1,0,0,0,59,59BERGUES,59067,2016
nan,BRAY DUNES,1,2,0,0,0,59,59BRAY DUNES,59107,2016
nan,COUDEKERQUE BRANCHE,4,5,0,0,0,59,59COUDEKERQUE BRANCHE,59155,2016
nan,DUNKERQUE,60,7,0,0,0,59,59DUNKERQUE,59183,2016
nan,ESTAIRES,1,1,0,0,0,59,59ESTAIRES,59212,2016
nan,GRANDE SYNTHE,12,3,0,0,0,59,59GRANDE SYNTHE,59271,2016
nan,GRAVELINES,6,5,0,0,0,59,59GRAVELINES,59273,2016
nan,GORGUE,1,0,0,0,0,59,59GORGUE,59268,2016
nan,LEFFRINCKOUCKE,1,1,0,0,0,59,59LEFFRINCKOUCKE,59340,2016
nan,MERVILLE,3,3,0,0,0,59,59MERVILLE,59400,2016
nan,NIEPPE,3,1,0,0,0,59,59NIEPPE,59431,2016
nan,STEENVOORDE,1,1,0,0,0,59,59STEENVOORDE,59580,2016
nan,TETEGHEM,2,0,0,0,0,59,59TETEGHEM,59588,2016
nan,ANZIN,7,2,0,0,0,59,59ANZIN,59014,2016
nan,AULNOY LEZ VALENCIENNES,2,1,0,0,0,59,59AULNOY LEZ VALENCIENNES,59032,2016
nan,BEUVRAGES,3,0,0,0,0,59,59BEUVRAGES,59079,2016
nan,BOUCHAIN,0,0,1,0,0,59,59BOUCHAIN,59092,2016
nan,CRESPIN,3,1,0,0,0,59,59CRESPIN,59160,2016
nan,DENAIN,10,4,0,0,0,59,59DENAIN,59172,2016
nan,FAMARS,1,0,0,0,0,59,59FAMARS,59221,2016
nan,HASPRES,1,0,0,0,0,59,59HASPRES,59285,2016
nan,HERGNIES,2,0,0,0,0,59,59HERGNIES,59301,2016
nan,HERIN,0,2,0,0,0,59,59HERIN,59302,2016
nan,HORDAIN,1,0,0,0,0,59,59HORDAIN,59313,2016
nan,MAING,1,0,0,0,0,59,59MAING,59369,2016
nan,SENTINELLE,3,1,0,0,0,59,59SENTINELLE,59564,2016
nan,MARLY,5,0,0,0,0,59,59MARLY,59383,2016
nan,ONNAING,3,0,0,0,0,59,59ONNAING,59447,2016
nan,PETITE FORET,3,2,0,0,0,59,59PETITE FORET,59459,2016
nan,QUIEVRECHAIN,2,1,0,0,0,59,59QUIEVRECHAIN,59484,2016
nan,RAISMES,4,0,0,0,0,59,59RAISMES,59491,2016
nan,SAINT SAULVE,6,1,0,0,0,59,59SAINT SAULVE,59544,2016
nan,VALENCIENNES,29,14,0,0,0,59,59VALENCIENNES,59606,2016
nan,VIEUX CONDE,3,0,0,0,0,59,59VIEUX CONDE,59616,2016
Oise (60),AGNETZ,0,1,0,0,0,60,60AGNETZ,60007,2016
Beauvais,ALLONNE,0,1,0,0,0,60,60ALLONNE,60009,2016
nan,AMBLAINVILLE,0,2,0,0,0,60,60AMBLAINVILLE,60010,2016
nan,ANDEVILLE,1,0,0,0,0,60,60ANDEVILLE,60012,2016
nan,ANSAUVILLERS,0,0,1,0,0,60,60ANSAUVILLERS,60017,2016
nan,AUNEUIL,1,0,0,0,0,60,60AUNEUIL,60029,2016
nan,BEAUVAIS,47,6,0,2,2,60,60BEAUVAIS,60057,2016
nan,BERTHECOURT,0,1,0,0,0,60,60BERTHECOURT,60065,2016
nan,BETHISY SAINT PIERRE,0,0,0,0,0,60,60BETHISY SAINT PIERRE,60068,2016
nan,BETHISY SAINT PIERRE,1,1,0,0,0,60,60BETHISY SAINT PIERRE,60068,2016
nan,BORAN SUR OISE,2,0,0,0,0,60,60BORAN SUR OISE,60086,2016
nan,BORNEL,2,0,0,0,0,60,60BORNEL,60088,2016
nan,BRENOUILLE,1,0,0,0,0,60,60BRENOUILLE,60102,2016
nan,BRESLES,1,0,0,0,0,60,60BRESLES,60103,2016
nan,BRETEUIL,4,0,0,0,0,60,60BRETEUIL,60104,2016
nan,BREUIL LE SEC,0,1,1,0,0,60,60BREUIL LE SEC,60106,2016
nan,BREUIL LE VERT,1,0,0,0,0,60,60BREUIL LE VERT,60107,2016
nan,CAMBRONNE LES CLERMONT,0,1,0,0,0,60,60CAMBRONNE LES CLERMONT,60120,2016
nan,CAMBRONNE LES RIBECOURT,2,0,0,0,0,60,60CAMBRONNE LES RIBECOURT,60119,2016
nan,CARLEPONT,0,0,1,0,0,60,60CARLEPONT,60129,2016
nan,CAUFFRY,1,0,0,0,0,60,60CAUFFRY,60134,2016
nan,CAUFFRY,1,0,0,0,0,60,60CAUFFRY,60134,2016
nan,CHAMANT,1,0,0,0,0,60,60CHAMANT,60138,2016
nan,CHAMBLY,3,1,0,0,0,60,60CHAMBLY,60139,2016
nan,CHANTILLY,12,3,0,1,1,60,60CHANTILLY,60141,2016
nan,CHAUMONT EN VEXIN,2,0,0,0,0,60,60CHAUMONT EN VEXIN,60143,2016
nan,CHEVRIERES,1,0,0,0,0,60,60CHEVRIERES,60149,2016
nan,CHOISY AU BAC,2,0,0,0,0,60,60CHOISY AU BAC,60151,2016
nan,CHOISY LA VICTOIRE,0,0,1,0,0,60,60CHOISY LA VICTOIRE,60152,2016
nan,CLERMONT,2,1,0,0,0,60,60CLERMONT,60157,2016
nan,COMPIEGNE,27,6,0,5,6,60,60COMPIEGNE,60159,2016
nan,CORMEILLES,0,0,1,0,0,60,60CORMEILLES,60163,2016
nan,COYE LA FORET,0,1,0,0,0,60,60COYE LA FORET,60172,2016
nan,CREIL,12,5,0,0,0,60,60CREIL,60175,2016
nan,CREPY EN VALOIS,19,1,0,2,2,60,60CREPY EN VALOIS,60176,2016
nan,CRILLON,0,1,0,0,0,60,60CRILLON,60180,2016
nan,ESTREES SAINT DENIS,2,0,0,0,0,60,60ESTREES SAINT DENIS,60223,2016
nan,FITZ JAMES,1,0,0,0,0,60,60FITZ JAMES,60234,2016
nan,FORMERIE,1,0,0,0,0,60,60FORMERIE,60245,2016
nan,GOUVIEUX,1,1,0,0,0,60,60GOUVIEUX,60282,2016
nan,HERMES,1,0,0,0,0,60,60HERMES,60313,2016
nan,CHAPELLE EN SERVAL,2,0,0,0,0,60,60CHAPELLE EN SERVAL,60142,2016
nan,CHAPELLE EN SERVAL,2,0,0,0,0,60,60CHAPELLE EN SERVAL,60142,2016
nan,LAGNY LE SEC,1,0,0,0,0,60,60LAGNY LE SEC,60341,2016
nan,LAIGNEVILLE,2,0,0,0,0,60,60LAIGNEVILLE,60342,2016
nan,LAMORLAYE,5,0,0,0,0,60,60LAMORLAYE,60346,2016
nan,MEUX,0,1,0,0,0,60,60MEUX,60402,2016
nan,PLESSIS BELLEVILLE,6,0,0,0,0,60,60PLESSIS BELLEVILLE,60500,2016
nan,PLESSIS BRION,1,0,0,0,0,60,60PLESSIS BRION,60501,2016
nan,LEVIGNEN,0,0,1,0,0,60,60LEVIGNEN,60358,2016
nan,LIANCOURT,2,0,0,0,0,60,60LIANCOURT,60360,2016
nan,LONGUEIL ANNEL,1,1,0,0,0,60,60LONGUEIL ANNEL,60368,2016
nan,MAIGNELAY MONTIGNY,1,0,0,0,0,60,60MAIGNELAY MONTIGNY,60374,2016
nan,MARGNY LES COMPIEGNE,4,2,0,0,0,60,60MARGNY LES COMPIEGNE,60382,2016
nan,MARSEILLE EN BEAUVAISIS,0,2,0,0,0,60,60MARSEILLE EN BEAUVAISIS,60387,2016
nan,MERU,13,0,1,0,0,60,60MERU,60395,2016
nan,MOLIENS,0,0,1,0,0,60,60MOLIENS,60405,2016
nan,MONTATAIRE,0,0,2,0,0,60,60MONTATAIRE,60414,2016
nan,MOUY,1,2,0,0,0,60,60MOUY,60439,2016
nan,NEUILLY EN THELLE,2,0,0,0,0,60,60NEUILLY EN THELLE,60450,2016
nan,NOGENT SUR OISE,10,11,0,0,0,60,60NOGENT SUR OISE,60463,2016
nan,NOYON,17,0,0,2,2,60,60NOYON,60471,2016
nan,ORRY LA VILLE,2,0,0,0,0,60,60ORRY LA VILLE,60482,2016
nan,PLAILLY,0,2,0,0,0,60,60PLAILLY,60494,2016
nan,PONT SAINTE MAXENCE,12,0,0,0,0,60,60PONT SAINTE MAXENCE,60509,2016
nan,RANTIGNY,1,0,0,0,0,60,60RANTIGNY,60524,2016
nan,RIBECOURT DRESLINCOURT,3,0,0,0,0,60,60RIBECOURT DRESLINCOURT,60537,2016
nan,SACY LE GRAND,0,0,1,0,0,60,60SACY LE GRAND,60562,2016
nan,SAINT LEU D ESSERENT,3,0,0,0,0,60,60SAINT LEU D ESSERENT,60584,2016
nan,SAINT MAXIMIN,2,0,0,0,0,60,60SAINT MAXIMIN,60589,2016
nan,SAINT SAUVEUR,0,0,1,0,0,60,60SAINT SAUVEUR,60597,2016
nan,SAINTE GENEVIEVE,2,0,0,1,1,60,60SAINTE GENEVIEVE,60575,2016
nan,SENLIS,15,4,0,0,0,60,60SENLIS,60612,2016
nan,SERIFONTAINE,1,4,0,0,0,60,60SERIFONTAINE,60616,2016
nan,THIERS SUR THEVE,1,0,0,0,0,60,60THIERS SUR THEVE,60631,2016
nan,THIVERNY,2,1,0,0,0,60,60THIVERNY,60635,2016
nan,THOUROTTE,2,1,0,0,0,60,60THOUROTTE,60636,2016
nan,TILLE,0,1,0,0,0,60,60TILLE,60639,2016
nan,TRACY LE VAL,0,0,1,0,0,60,60TRACY LE VAL,60642,2016
nan,TRICOT,0,1,0,0,0,60,60TRICOT,60643,2016
nan,VENETTE,1,0,1,0,0,60,60VENETTE,60665,2016
nan,VERBERIE,1,0,0,0,0,60,60VERBERIE,60667,2016
nan,VERNEUIL EN HALATTE,2,0,0,0,0,60,60VERNEUIL EN HALATTE,60670,2016
nan,VILLERS SAINT PAUL,3,0,0,0,0,60,60VILLERS SAINT PAUL,60684,2016
nan,VILLERS SOUS SAINT LEU,1,0,0,0,0,60,60VILLERS SOUS SAINT LEU,60686,2016
Orne (61),ALENCON,6,4,0,0,0,61,61ALENCON,61001,2016
Alençon,ARGENTAN,5,2,0,0,0,61,61ARGENTAN,61006,2016
nan,ATHIS VAL DE ROUVRE,0,0,1,0,0,61,61ATHIS VAL DE ROUVRE,61007,2016
nan,BAGNOLES DE L ORNE NORMANDIE,1,0,0,0,0,61,61BAGNOLES DE L ORNE NORMANDIE,61483,2016
nan,BELLEME,0,1,0,0,0,61,61BELLEME,61038,2016
nan,FERTE MACE,2,0,0,0,0,61,61FERTE MACE,61168,2016
nan,AIGLE,4,1,0,0,0,61,61AIGLE,61214,2016
nan,LONGNY LES VILLAGES,0,0,1,0,0,61,61LONGNY LES VILLAGES,61230,2016
nan,MORTAGNE AU PERCHE,3,1,0,0,0,61,61MORTAGNE AU PERCHE,61293,2016
nan,REMALARD EN PERCHE,0,0,1,0,0,61,61REMALARD EN PERCHE,61345,2016
nan,SEES,2,0,0,0,0,61,61SEES,61464,2016
nan,TINCHEBRAY BOCAGE,1,1,0,0,0,61,61TINCHEBRAY BOCAGE,61486,2016
nan,VIMOUTIERS,1,0,0,0,0,61,61VIMOUTIERS,61508,2016
Pas-de-Calais (62),ACHICOURT,1,0,0,0,0,62,62ACHICOURT,62004,2016
Arras ,AIRE SUR LA LYS,4,1,0,0,0,62,62AIRE SUR LA LYS,62014,2016
nan,AIX NOULETTE,0,1,0,0,0,62,62AIX NOULETTE,62019,2016
nan,ANNEZIN,0,1,0,0,0,62,62ANNEZIN,62035,2016
nan,ANZIN SAINT AUBIN,0,5,0,0,0,62,62ANZIN SAINT AUBIN,62037,2016
nan,ARDRES,2,1,0,0,0,62,62ARDRES,62038,2016
nan,ARRAS,19,15,0,0,0,62,62ARRAS,62041,2016
nan,AUCHEL,1,1,0,0,0,62,62AUCHEL,62048,2016
nan,AUCHY LES MINES,0,0,1,0,0,62,62AUCHY LES MINES,62051,2016
nan,AUDRUICQ,0,1,0,0,0,62,62AUDRUICQ,62057,2016
nan,AUXI LE CHATEAU,2,1,0,0,0,62,62AUXI LE CHATEAU,62060,2016
nan,BAPAUME,1,1,0,0,0,62,62BAPAUME,62080,2016
nan,BEAURAINS,0,2,0,0,0,62,62BEAURAINS,62099,2016
nan,BETHUNE,13,17,0,2,2,62,62BETHUNE,62119,2016
nan,BEUVRY,0,1,1,0,0,62,62BEUVRY,62126,2016
nan,BIACHE SAINT VAAST,0,1,0,0,0,62,62BIACHE SAINT VAAST,62128,2016
nan,BILLY BERCLAU,1,1,0,0,0,62,62BILLY BERCLAU,62132,2016
nan,BOULOGNE SUR MER,0,12,0,0,0,62,62BOULOGNE SUR MER,62160,2016
nan,BREBIERES,2,1,0,0,0,62,62BREBIERES,62173,2016
nan,BULLY LES MINES,0,5,0,0,0,62,62BULLY LES MINES,62186,2016
nan,CAFFIERS,0,0,1,0,0,62,62CAFFIERS,62191,2016
nan,CALAIS,25,4,0,1,1,62,62CALAIS,62193,2016
nan,CAMBLAIN CHATELAIN,0,1,0,0,0,62,62CAMBLAIN CHATELAIN,62197,2016
nan,CAMIERS,1,0,0,0,0,62,62CAMIERS,62201,2016
nan,CARVIN,0,7,1,0,0,62,62CARVIN,62215,2016
nan,CONDETTE,2,0,0,0,0,62,62CONDETTE,62235,2016
nan,COQUELLES,2,1,0,0,0,62,62COQUELLES,62239,2016
nan,CORBEHEM,1,0,0,0,0,62,62CORBEHEM,62240,2016
nan,COURCELLES LES LENS,1,0,0,0,0,62,62COURCELLES LES LENS,62249,2016
nan,COURRIERES,6,0,0,1,1,62,62COURRIERES,62250,2016
nan,CUCQ,1,1,0,0,0,62,62CUCQ,62261,2016
nan,DANNES,1,0,0,0,0,62,62DANNES,62264,2016
nan,DESVRES,2,0,0,0,0,62,62DESVRES,62268,2016
nan,DIVION,0,0,1,0,0,62,62DIVION,62270,2016
nan,DOURGES,1,0,0,0,0,62,62DOURGES,62274,2016
nan,EQUIHEN PLAGE,0,1,0,0,0,62,62EQUIHEN PLAGE,62300,2016
nan,ETAPLES,6,1,1,0,0,62,62ETAPLES,62318,2016
nan,FESTUBERT,0,0,1,0,0,62,62FESTUBERT,62330,2016
nan,FIEFS,0,0,1,0,0,62,62FIEFS,62333,2016
nan,FREVENT,1,1,1,0,0,62,62FREVENT,62361,2016
nan,FRUGES,0,1,0,0,0,62,62FRUGES,62364,2016
nan,GUINES,2,0,0,0,0,62,62GUINES,62397,2016
nan,HAILLICOURT,0,0,1,0,0,62,62HAILLICOURT,62400,2016
nan,HARNES,7,0,0,0,0,62,62HARNES,62413,2016
nan,HENIN BEAUMONT,18,13,0,1,1,62,62HENIN BEAUMONT,62427,2016
nan,HESDIN,2,1,0,0,0,62,62HESDIN,62447,2016
nan,HUCQUELIERS,0,0,1,0,0,62,62HUCQUELIERS,62463,2016
nan,ISBERGUES,1,0,0,0,0,62,62ISBERGUES,62473,2016
nan,PORTEL,7,0,0,1,1,62,62PORTEL,62667,2016
nan,QUESNOY EN ARTOIS,0,0,1,0,0,62,62QUESNOY EN ARTOIS,62677,2016
nan,LEFOREST,2,2,0,0,0,62,62LEFOREST,62497,2016
nan,LENS,0,9,0,0,0,62,62LENS,62498,2016
nan,LIBERCOURT,3,0,0,0,0,62,62LIBERCOURT,62907,2016
nan,LIEVIN,0,7,0,0,0,62,62LIEVIN,62510,2016
nan,LILLERS,0,0,2,0,0,62,62LILLERS,62516,2016
nan,LONGUENESSE,2,1,0,0,0,62,62LONGUENESSE,62525,2016
nan,MARCK,3,2,0,0,0,62,62MARCK,62548,2016
nan,MARQUISE,1,0,0,0,0,62,62MARQUISE,62560,2016
nan,MAZINGARBE,1,0,0,0,0,62,62MAZINGARBE,62563,2016
nan,MERLIMONT,1,0,0,0,0,62,62MERLIMONT,62571,2016
nan,MEURCHIN,2,0,0,0,0,62,62MEURCHIN,62573,2016
nan,MONTIGNY EN GOHELLE,1,0,0,0,0,62,62MONTIGNY EN GOHELLE,62587,2016
nan,MONTREUIL SUR MER,1,0,0,0,0,62,62MONTREUIL SUR MER,62588,2016
nan,NEUFCHATEL HARDELOT,2,1,0,0,0,62,62NEUFCHATEL HARDELOT,62604,2016
nan,NOEUX LES MINES,1,0,0,0,0,62,62NOEUX LES MINES,62617,2016
nan,NOYELLES GODAULT,1,2,0,0,0,62,62NOYELLES GODAULT,62624,2016
nan,NOYELLES LES VERMELLES,1,0,0,0,0,62,62NOYELLES LES VERMELLES,62626,2016
nan,NOYELLES SOUS LENS,0,3,0,0,0,62,62NOYELLES SOUS LENS,62628,2016
nan,OIGNIES,4,0,0,0,0,62,62OIGNIES,62637,2016
nan,OUTREAU,4,2,0,0,0,62,62OUTREAU,62643,2016
nan,OYE PLAGE,2,0,0,0,0,62,62OYE PLAGE,62645,2016
nan,PERNES,1,0,0,0,0,62,62PERNES,62652,2016
nan,RINXENT,1,0,0,0,0,62,62RINXENT,62711,2016
nan,RIVIERE,0,1,0,0,0,62,62RIVIERE,62712,2016
nan,RUITZ,0,2,0,0,0,62,62RUITZ,62727,2016
nan,SAINS EN GOHELLE,0,2,0,0,0,62,62SAINS EN GOHELLE,62737,2016
nan,SAINT ETIENNE AU MONT,1,2,0,0,0,62,62SAINT ETIENNE AU MONT,62746,2016
nan,SAINT MARTIN BOULOGNE,4,0,0,0,0,62,62SAINT MARTIN BOULOGNE,62758,2016
nan,SAINT MARTIN LEZ TATINGHEM,1,0,0,0,0,62,62SAINT MARTIN LEZ TATINGHEM,62757,2016
nan,SAINT OMER,8,4,0,0,0,62,62SAINT OMER,62765,2016
nan,SAINT POL SUR TERNOISE,2,0,0,0,0,62,62SAINT POL SUR TERNOISE,62767,2016
nan,SAMER,1,1,0,0,0,62,62SAMER,62773,2016
nan,VENDIN LES BETHUNE,0,0,1,0,0,62,62VENDIN LES BETHUNE,62841,2016
nan,VERMELLES,1,0,0,0,0,62,62VERMELLES,62846,2016
nan,VITRY EN ARTOIS,1,0,0,0,0,62,62VITRY EN ARTOIS,62865,2016
nan,WIMEREUX,5,1,0,0,0,62,62WIMEREUX,62893,2016
nan,WIMILLE,2,0,0,0,0,62,62WIMILLE,62894,2016
nan,WINGLES,5,2,0,0,0,62,62WINGLES,62895,2016
nan,WISSANT,0,1,0,0,0,62,62WISSANT,62899,2016
Dôme (63),ARLANC,0,0,1,0,0,63,63ARLANC,63010,2016
Clermont-Ferrand,AUBIERE,4,0,0,0,0,63,63AUBIERE,63014,2016
nan,AULNAT,1,1,0,0,0,63,63AULNAT,63019,2016
nan,BEAUMONT,3,0,0,0,0,63,63BEAUMONT,63032,2016
nan,BESSE ET SAINT ANASTAISE,1,1,0,0,0,63,63BESSE ET SAINT ANASTAISE,63038,2016
nan,BILLOM,1,0,0,0,0,63,63BILLOM,63040,2016
nan,BLANZAT,0,0,1,0,0,63,63BLANZAT,63042,2016
nan,BOURBOULE,0,1,0,0,0,63,63BOURBOULE,63047,2016
nan,BRASSAC LES MINES,1,0,0,0,0,63,63BRASSAC LES MINES,63050,2016
nan,BROC,0,0,1,0,0,63,63BROC,63054,2016
nan,BULHON,0,0,1,0,0,63,63BULHON,63058,2016
nan,CEBAZAT,4,1,0,0,0,63,63CEBAZAT,63063,2016
nan,CENDRE,1,0,0,0,0,63,63CENDRE,63069,2016
nan,CEYRAT,3,0,0,0,0,63,63CEYRAT,63070,2016
nan,CHAMALIERES,11,1,0,0,0,63,63CHAMALIERES,63075,2016
nan,CHAMPEIX,0,1,1,0,0,63,63CHAMPEIX,63080,2016
nan,CHARENSAT,0,0,1,0,0,63,63CHARENSAT,63094,2016
nan,CHAURIAT,0,0,1,0,0,63,63CHAURIAT,63106,2016
nan,CHAVAROUX,0,0,1,0,0,63,63CHAVAROUX,63107,2016
nan,CLERMONT FERRAND,40,25,0,0,0,63,63CLERMONT FERRAND,63113,2016
nan,COMBRONDE,0,0,1,0,0,63,63COMBRONDE,63116,2016
nan,COURNON D AUVERGNE,5,0,0,0,0,63,63COURNON D AUVERGNE,63124,2016
nan,COURPIERE,1,0,0,0,0,63,63COURPIERE,63125,2016
nan,EFFIAT,0,0,1,0,0,63,63EFFIAT,63143,2016
nan,ENNEZAT,0,0,1,0,0,63,63ENNEZAT,63148,2016
nan,GERZAT,5,0,0,0,0,63,63GERZAT,63164,2016
nan,GLAINE MONTAIGUT,0,0,1,0,0,63,63GLAINE MONTAIGUT,63168,2016
nan,ISSOIRE,4,0,0,0,0,63,63ISSOIRE,63178,2016
nan,JOB,0,0,1,0,0,63,63JOB,63179,2016
nan,LEMPDES,2,1,0,0,0,63,63LEMPDES,63193,2016
nan,LEZOUX,2,0,0,0,0,63,63LEZOUX,63195,2016
nan,LUSSAT,0,0,1,0,0,63,63LUSSAT,63200,2016
nan,MESSEIX,0,0,2,0,0,63,63MESSEIX,63225,2016
