Dep,Nom Département,Inconnu,Nom Ville,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de maîtres chiens de police municipale,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,0,1.0,VAL DU LAYON,3450,0,0,1,0,0,49,49VAL DU LAYON,49292,2018
50,Manche,0.0,NAN,0,0,0,0,0,0,50,50NAN,0,2018
nan,0,1.0,AGON COUTAINVILLE,2795,0,0,1,0,0,50,50AGON COUTAINVILLE,50003,2018
nan,0,1.0,ANNOVILLE,666,0,1,0,0,0,50,50ANNOVILLE,50015,2018
nan,0,1.0,ARGOUGES,529,0,0,1,0,0,50,50ARGOUGES,50018,2018
nan,0,1.0,AVRANCHES,7770,4,5,0,0,0,50,50AVRANCHES,50025,2018
nan,0,1.0,BARNEVILLE CARTERET,2197,0,0,2,0,0,50,50BARNEVILLE CARTERET,50031,2018
nan,0,1.0,BREHAL,3187,1,0,0,0,0,50,50BREHAL,50076,2018
nan,0,1.0,BREVILLE SUR MER,788,0,0,1,0,0,50,50BREVILLE SUR MER,50081,2018
nan,0,1.0,BRICQUEBEC,5996,0,1,0,0,0,50,50BRICQUEBEC,50082,2018
nan,0,1.0,BRICQUEVILLE SUR MER,1184,0,0,1,0,0,50,50BRICQUEVILLE SUR MER,50085,2018
nan,0,1.0,CARENTAN,5861,4,0,0,0,0,50,50CARENTAN,50099,2018
nan,0,1.0,CERENCES,1868,0,0,1,0,0,50,50CERENCES,50109,2018
nan,0,1.0,CHERBOURG EN COTENTIN,80616,13,4,0,0,0,50,50CHERBOURG EN COTENTIN,50129,2018
nan,0,1.0,CONDE SUR VIRE,4141,1,1,0,0,0,50,50CONDE SUR VIRE,50139,2018
nan,0,1.0,COUTANCES,17246,0,2,0,0,0,50,50COUTANCES,50147,2018
nan,0,1.0,FLAMANVILLE,1724,0,1,0,0,0,50,50FLAMANVILLE,50184,2018
nan,0,1.0,GRANVILLE  SUR  DONVILLE LES BAINS,16340,5,2,0,0,0,50,50GRANVILLE  SUR  DONVILLE LES BAINS,0,2018
nan,0,1.0,HAUTEVILLE SUR MER,676,1,0,0,0,0,50,50HAUTEVILLE SUR MER,50231,2018
nan,0,1.0,JULLOUVILLE,2329,0,0,1,0,0,50,50JULLOUVILLE,50066,2018
nan,0,1.0,HAYE DU PUITS,4014,1,0,0,0,0,50,50HAYE DU PUITS,50236,2018
nan,0,1.0,HAYE PESNEL,1366,0,0,1,0,0,50,50HAYE PESNEL,50237,2018
nan,0,1.0,MONT SAINT MICHEL SUR  PONTORSON SUR BEAUVOIR,4810,5,0,0,0,0,50,50MONT SAINT MICHEL SUR  PONTORSON SUR BEAUVOIR,0,2018
nan,0,1.0,LESSAY,2247,0,0,1,0,0,50,50LESSAY,50267,2018
nan,0,1.0,MARIGNY,2598,0,0,1,0,0,50,50MARIGNY,50292,2018
nan,0,1.0,MONTEBOURG,2078,1,0,0,0,0,50,50MONTEBOURG,50341,2018
nan,0,1.0,MONTSURVENT,324,0,0,1,0,0,50,50MONTSURVENT,50354,2018
nan,0,1.0,NEGREVILLE,817,0,0,1,0,0,50,50NEGREVILLE,50369,2018
nan,0,1.0,PERIERS,2365,0,0,1,0,0,50,50PERIERS,50394,2018
nan,0,1.0,PICAUVILLE,3334,1,0,0,0,0,50,50PICAUVILLE,50400,2018
nan,0,1.0,QUERQUEVILLE,5510,0,1,0,0,0,50,50QUERQUEVILLE,50416,2018
nan,0,1.0,QUETTETOT,716,0,0,1,0,0,50,50QUETTETOT,50418,2018
nan,0,1.0,RAUVILLE LA BIGOT,1169,0,1,0,0,0,50,50RAUVILLE LA BIGOT,50425,2018
nan,0,1.0,SAINT PAIR SUR MER,4025,3,1,0,0,0,50,50SAINT PAIR SUR MER,50532,2018
nan,0,1.0,SURTAINVILLE,1205,0,0,1,0,0,50,50SURTAINVILLE,50585,2018
nan,0,1.0,TORIGNI SUR VIRE,4351,0,1,0,0,0,50,50TORIGNI SUR VIRE,50601,2018
nan,0,1.0,VALOGNES,6745,3,0,0,0,0,50,50VALOGNES,50615,2018
nan,0,1.0,VILLEDIEU LES POELES,3614,1,0,0,0,0,50,50VILLEDIEU LES POELES,50639,2018
51,Marne,0.0,NAN,0,0,0,0,0,0,51,51NAN,0,2018
nan,0,1.0,AMBONNAY,988,0,0,1,0,0,51,51AMBONNAY,51007,2018
nan,0,1.0,AVIZE,1926,0,1,0,0,0,51,51AVIZE,51029,2018
nan,0,1.0,AY,6000,2,0,0,0,0,51,51AY,51030,2018
nan,0,1.0,BETHENY,6700,2,1,0,0,0,51,51BETHENY,51055,2018
nan,0,1.0,CHALONS EN CHAMPAGNE,46000,17,6,0,0,0,51,51CHALONS EN CHAMPAGNE,51108,2018
nan,0,1.0,CORMONTREUIL,6410,1,0,0,0,0,51,51CORMONTREUIL,51172,2018
nan,0,1.0,EPERNAY,23584,11,4,0,0,0,51,51EPERNAY,51230,2018
nan,0,1.0,FERE CHAMPENOISE,2350,1,0,0,0,0,51,51FERE CHAMPENOISE,51248,2018
nan,0,1.0,FISMES,5592,2,0,0,0,0,51,51FISMES,51250,2018
nan,0,1.0,MAILLY CHAMPAGNE,689,0,0,1,0,0,51,51MAILLY CHAMPAGNE,51338,2018
nan,0,1.0,MONTMIRAIL,3686,1,1,0,0,0,51,51MONTMIRAIL,51380,2018
nan,0,1.0,RECY,1065,0,0,1,0,0,51,51RECY,51453,2018
nan,0,1.0,REIMS,183042,108,21,0,0,0,51,51REIMS,51454,2018
nan,0,1.0,SAINTE MENEHOULD,4313,1,1,0,0,0,51,51SAINTE MENEHOULD,51507,2018
nan,0,1.0,SAINT BRICE COURCELLES,3453,2,0,0,0,0,51,51SAINT BRICE COURCELLES,51474,2018
nan,0,1.0,SEZANNE,5138,1,1,0,0,0,51,51SEZANNE,51535,2018
nan,0,1.0,SUIPPES,4022,1,0,0,0,0,51,51SUIPPES,51559,2018
nan,0,1.0,TINQUEUX,10200,0,3,0,0,0,51,51TINQUEUX,51573,2018
nan,0,1.0,VITRY LE FRANCOIS,13000,8,0,0,0,0,51,51VITRY LE FRANCOIS,51649,2018
52,Haute-Marne,0.0,NAN,0,0,0,0,0,0,52,52NAN,0,2018
nan,0,1.0,SAINT DIZIER,26370,10,0,0,0,0,52,52SAINT DIZIER,52448,2018
nan,0,1.0,CHAUMONT,22300,0,5,0,0,0,52,52CHAUMONT,52121,2018
nan,0,1.0,BOURBONNE LES BAINS,2200,2,0,0,0,0,52,52BOURBONNE LES BAINS,52060,2018
nan,0,1.0,JOINVILLE,3280,1,0,0,0,0,52,52JOINVILLE,52250,2018
nan,0,1.0,GRAND LANGRES,8305,2,0,0,0,0,52,52GRAND LANGRES,0,2018
nan,0,1.0,ORGES,372,0,0,1,0,0,52,52ORGES,52365,2018
nan,0,1.0,PONT LA VILLE,148,0,0,1,0,0,52,52PONT LA VILLE,52399,2018
nan,0,1.0,CHATEAUVILLAIN,1687,0,1,0,0,0,52,52CHATEAUVILLAIN,52114,2018
nan,0,1.0,THONNANCE LES JOINVILLE,711,0,0,1,0,0,52,52THONNANCE LES JOINVILLE,52490,2018
53,Mayenne,0.0,NAN,0,0,0,0,0,0,53,53NAN,0,2018
nan,0,1.0,AZE,3566,0,1,0,0,0,53,53AZE,53014,2018
nan,0,1.0,BONCHAMP LES LAVAL,6139,1,0,0,0,0,53,53BONCHAMP LES LAVAL,53034,2018
nan,0,1.0,CHANGE,6000,1,0,0,0,0,53,53CHANGE,53054,2018
nan,0,1.0,CHATEAU GONTIER,11525,3,0,0,0,0,53,53CHATEAU GONTIER,53062,2018
nan,0,1.0,CRAON,4600,0,1,0,0,0,53,53CRAON,53084,2018
nan,0,1.0,ERNEE,5843,2,0,0,0,0,53,53ERNEE,53096,2018
nan,0,1.0,EVRON,7280,2,0,0,0,0,53,53EVRON,53097,2018
nan,0,1.0,LAVAL,52000,7,0,0,0,0,53,53LAVAL,53130,2018
nan,0,1.0,MAYENNE,13000,0,2,0,0,0,53,53MAYENNE,53147,2018
nan,0,1.0,SAINT BERTHEVIN,7635,1,0,0,0,0,53,53SAINT BERTHEVIN,53201,2018
54,Meurthe-et-Moselle,0.0,NAN,0,0,0,0,0,0,54,54NAN,0,2018
nan,0,1.0,AUBOUE,2579,1,0,0,0,0,54,54AUBOUE,54028,2018
nan,0,1.0,BACCARAT,4539,3,0,0,0,0,54,54BACCARAT,54039,2018
nan,0,1.0,BAYON,1614,0,3,0,0,0,54,54BAYON,54054,2018
nan,0,1.0,BLAINVILLE SUR L EAU,4069,0,0,0,0,0,54,54BLAINVILLE SUR L EAU,54076,2018
nan,0,1.0,BLENOD LES PONT A MOUSSON,4539,0,0,0,0,0,54,54BLENOD LES PONT A MOUSSON,54079,2018
nan,0,1.0,DIEULOUARD,4681,0,2,0,0,0,54,54DIEULOUARD,54157,2018
nan,0,1.0,ECROUVES,4488,1,0,0,0,0,54,54ECROUVES,54174,2018
nan,0,1.0,FLEVILLE DEVANT NANCY,2355,1,0,0,0,0,54,54FLEVILLE DEVANT NANCY,54197,2018
nan,0,1.0,FOUG,2762,0,0,1,0,0,54,54FOUG,54205,2018
nan,0,1.0,GONDREVILLE,2880,1,0,0,0,0,54,54GONDREVILLE,54232,2018
nan,0,1.0,GORCY,2660,1,0,0,0,0,54,54GORCY,54234,2018
nan,0,1.0,HEILLECOURT,5756,2,0,0,0,0,54,54HEILLECOURT,54257,2018
nan,0,1.0,HERSERANGE,4399,1,0,0,0,0,54,54HERSERANGE,54261,2018
nan,0,1.0,JOEUF,6672,3,0,0,0,0,54,54JOEUF,54280,2018
nan,0,1.0,LANEUVEVILLE DEVANT NANCY,6341,2,0,0,0,0,54,54LANEUVEVILLE DEVANT NANCY,54300,2018
nan,0,1.0,LAXOU,14795,3,1,0,0,0,54,54LAXOU,54304,2018
nan,0,1.0,LONGUYON,5489,1,0,0,0,0,54,54LONGUYON,54322,2018
nan,0,1.0,LONGWY,14619,2,3,0,0,0,54,54LONGWY,54323,2018
nan,0,1.0,LUDRES,6577,2,0,0,0,0,54,54LUDRES,54328,2018
nan,0,1.0,LUNEVILLE,19881,5,1,0,0,0,54,54LUNEVILLE,54329,2018
nan,0,1.0,MALZEVILLE,8226,1,1,0,0,0,54,54MALZEVILLE,54339,2018
nan,0,1.0,MAXEVILLE,10074,4,0,0,0,0,54,54MAXEVILLE,54357,2018
nan,0,1.0,NANCY,106860,62,0,0,0,0,54,54NANCY,54395,2018
nan,0,1.0,NEUVES MAISONS,7126,2,0,0,0,0,54,54NEUVES MAISONS,54397,2018
nan,0,1.0,PAGNY SUR MOSELLE,4172,1,0,0,0,0,54,54PAGNY SUR MOSELLE,54415,2018
nan,0,1.0,PONT A MOUSSON,15201,3,2,1,0,0,54,54PONT A MOUSSON,54431,2018
nan,0,1.0,PONT SAINT VINCENT,1985,1,0,0,0,0,54,54PONT SAINT VINCENT,54432,2018
nan,0,1.0,PULNOY,4488,1,0,0,0,0,54,54PULNOY,54439,2018
nan,0,1.0,ROSIERES AUX SALINES,2861,1,0,0,0,0,54,54ROSIERES AUX SALINES,54462,2018
nan,0,1.0,SAINT MAX,9892,2,0,0,0,0,54,54SAINT MAX,54482,2018
nan,0,1.0,SAINT NICOLAS DE PORT,7642,2,1,0,0,0,54,54SAINT NICOLAS DE PORT,54483,2018
nan,0,1.0,SEICHAMPS,4919,2,0,0,0,2,54,54SEICHAMPS,54498,2018
nan,0,1.0,VAL DE BRIEY,8445,2,0,0,0,0,54,54VAL DE BRIEY,54099,2018
nan,0,1.0,VANDOEUVRE LES NANCY,30100,12,0,0,0,0,54,54VANDOEUVRE LES NANCY,54547,2018
nan,0,1.0,VARANGEVILLE,3815,1,0,0,0,0,54,54VARANGEVILLE,54549,2018
55,Meuse,0.0,NAN,0,0,0,0,0,0,55,55NAN,0,2018
nan,0,1.0,BAR LE DUC,16500,5,1,0,0,0,55,55BAR LE DUC,55029,2018
nan,0,1.0,COMMERCY,5930,1,1,0,0,0,55,55COMMERCY,55122,2018
nan,0,1.0,ETAIN,3664,1,0,0,0,0,55,55ETAIN,55181,2018
nan,0,1.0,FAINS VEEL,2224,1,0,0,0,0,55,55FAINS VEEL,55186,2018
nan,0,1.0,LIGNY EN BARROIS,4200,2,0,0,0,0,55,55LIGNY EN BARROIS,55291,2018
nan,0,1.0,SAINT MIHIEL,4300,2,0,0,0,0,55,55SAINT MIHIEL,55463,2018
nan,0,1.0,VERDUN,18000,7,4,0,0,0,55,55VERDUN,55545,2018
56,Morbihan,0.0,NAN,0,0,0,0,0,0,56,56NAN,0,2018
nan,0,1.0,ARRADON,5596,2,0,0,0,0,56,56ARRADON,56003,2018
nan,0,1.0,BADEN,4539,1,0,0,0,0,56,56BADEN,56008,2018
nan,0,1.0,BAUD,6400,1,1,0,0,0,56,56BAUD,56010,2018
nan,0,1.0,BELZ,3700,1,0,0,0,0,56,56BELZ,56013,2018
nan,0,1.0,BONO,2437,0,0,1,0,0,56,56BONO,56262,2018
nan,0,1.0,BRECH,7000,1,0,0,0,0,56,56BRECH,56023,2018
nan,0,1.0,CARNAC,4200,5,5,0,0,0,56,56CARNAC,56034,2018
nan,0,1.0,CAUDAN,6983,1,0,0,0,0,56,56CAUDAN,56036,2018
nan,0,1.0,CCBBO,19500,2,0,0,0,0,56,56CCBBO,0,2018
nan,0,1.0,CLEGUEREC,3050,1,1,0,0,0,56,56CLEGUEREC,56041,2018
nan,0,1.0,CRACH,3450,1,0,0,0,0,56,56CRACH,56046,2018
nan,0,1.0,DAMGAN,1679,1,1,0,0,0,56,56DAMGAN,56052,2018
nan,0,1.0,ELVEN,6012,1,1,0,0,0,56,56ELVEN,56053,2018
nan,0,1.0,ERDEVEN,3691,1,1,0,0,0,56,56ERDEVEN,56054,2018
nan,0,1.0,FAOUET,2815,0,1,0,0,0,56,56FAOUET,56057,2018
nan,0,1.0,FEREL,3251,2,0,0,0,0,56,56FEREL,56058,2018
nan,0,1.0,GACILLY,3942,1,0,0,0,0,56,56GACILLY,56061,2018
nan,0,1.0,GOURIN,3887,1,0,0,0,0,56,56GOURIN,56066,2018
nan,0,1.0,ILE AUX MOINES,619,1,1,0,0,0,56,56ILE AUX MOINES,56087,2018
nan,0,1.0,INZINZAC LOCHRIST,6435,1,0,0,0,0,56,56INZINZAC LOCHRIST,56090,2018
nan,0,1.0,JOSSELIN,2625,1,1,0,0,0,56,56JOSSELIN,56091,2018
nan,0,1.0,LANESTER,22920,3,0,0,0,0,56,56LANESTER,56098,2018
nan,0,1.0,LOCMARIAQUER,1565,1,1,0,0,0,56,56LOCMARIAQUER,56116,2018
nan,0,1.0,LOCMINE,4408,1,1,0,0,0,56,56LOCMINE,56117,2018
nan,0,1.0,LORIENT,57542,10,0,0,0,0,56,56LORIENT,56121,2018
nan,0,1.0,MALESTROIT,2481,2,0,0,0,0,56,56MALESTROIT,56124,2018
nan,0,1.0,MAURON,3161,1,0,0,0,0,56,56MAURON,56127,2018
nan,0,1.0,NOYAL PONTIVY,3776,1,0,0,0,0,56,56NOYAL PONTIVY,56151,2018
nan,0,1.0,PALAIS,2639,1,1,0,0,0,56,56PALAIS,56152,2018
nan,0,1.0,PENESTIN,1904,1,1,0,0,0,56,56PENESTIN,56155,2018
nan,0,1.0,PLOEMEL,2761,1,0,0,0,0,56,56PLOEMEL,56161,2018
nan,0,1.0,PLOEMEUR,18102,6,4,0,0,0,56,56PLOEMEUR,56162,2018
nan,0,1.0,PLOEREN,6805,2,1,0,0,0,56,56PLOEREN,56164,2018
nan,0,1.0,PLOERMEL,9890,5,0,0,0,0,56,56PLOERMEL,56165,2018
nan,0,1.0,PLOUAY,5529,0,0,1,0,0,56,56PLOUAY,56166,2018
nan,0,1.0,PLOUHARNEL,2192,1,4,0,0,0,56,56PLOUHARNEL,56168,2018
nan,0,1.0,PLOUHINEC,5431,0,2,0,0,0,56,56PLOUHINEC,56169,2018
nan,0,1.0,PLUNERET,5584,1,0,0,0,0,56,56PLUNERET,56176,2018
nan,0,1.0,PLUVIGNER,7617,1,1,0,0,0,56,56PLUVIGNER,56177,2018
nan,0,1.0,PONTIVY,15000,5,2,0,0,0,56,56PONTIVY,56178,2018
nan,0,1.0,PORT LOUIS,2695,1,1,0,0,0,56,56PORT LOUIS,56181,2018
nan,0,1.0,RIANTEC,5500,1,0,0,0,0,56,56RIANTEC,56193,2018
nan,0,1.0,ROCHE BERNARD,666,1,0,0,0,0,56,56ROCHE BERNARD,56195,2018
nan,0,1.0,ROCHEFORT EN TERRE,650,0,0,1,0,0,56,56ROCHEFORT EN TERRE,56196,2018
nan,0,1.0,SARZEAU,8007,3,1,0,0,0,56,56SARZEAU,56240,2018
nan,0,1.0,SENE,9000,2,1,0,0,0,56,56SENE,56243,2018
nan,0,1.0,SERENT,3100,1,0,0,0,0,56,56SERENT,56244,2018
nan,0,1.0,SAINT AVE,11677,2,0,0,0,0,56,56SAINT AVE,56206,2018
nan,0,1.0,STE ANNE D AURAY,2754,1,0,0,0,0,56,56STE ANNE D AURAY,0,2018
nan,0,1.0,SURZUR,4418,1,0,0,0,0,56,56SURZUR,56248,2018
nan,0,1.0,TRINITE SUR MER,1633,1,4,0,0,0,56,56TRINITE SUR MER,56258,2018
nan,0,1.0,VAL D OUST,2768,0,0,1,0,0,56,56VAL D OUST,56197,2018
nan,0,1.0,VANNES,55573,17,8,0,0,0,56,56VANNES,56260,2018
57,Moselle,0.0,NAN,0,0,0,0,0,0,57,57NAN,0,2018
nan,0,1.0,ALGRANGE,6144,1,1,0,0,0,57,57ALGRANGE,57012,2018
nan,0,1.0,ALTRIPPE,387,0,0,1,0,0,57,57ALTRIPPE,57014,2018
nan,0,1.0,AMNEVILLE,10443,8,0,0,0,0,57,57AMNEVILLE,57019,2018
nan,0,1.0,AUMETZ,2311,0,1,0,0,0,57,57AUMETZ,57041,2018
nan,0,1.0,BITCHE,5179,2,0,0,0,0,57,57BITCHE,57089,2018
nan,0,1.0,CATTENOM,2694,1,0,0,0,0,57,57CATTENOM,57124,2018
nan,0,1.0,CHATEAU SALINS,2453,1,0,0,0,0,57,57CHATEAU SALINS,57132,2018
nan,0,1.0,CHATEL SAINT GERMAIN SUR  LESSY,2602,1,0,0,0,0,57,57CHATEL SAINT GERMAIN SUR  LESSY,0,2018
nan,0,1.0,CLOUANGE,3602,1,0,0,0,0,57,57CLOUANGE,57143,2018
nan,0,1.0,COMMUNAUTE D AGGLOMERATION DE SAINT AVOLD ET SYNERGIE,39341,2,0,0,0,0,57,57COMMUNAUTE D AGGLOMERATION DE SAINT AVOLD ET SYNERGIE,0,2018
nan,0,1.0,CREHANGE,3918,1,1,0,0,0,57,57CREHANGE,57159,2018
nan,0,1.0,DIEUZE,2942,1,0,0,0,0,57,57DIEUZE,57177,2018
nan,0,1.0,FAMECK,14010,3,2,0,0,0,57,57FAMECK,57206,2018
nan,0,1.0,FAULQUEMONT,5394,1,1,0,0,0,57,57FAULQUEMONT,57209,2018
nan,0,1.0,FLORANGE,11895,5,0,0,0,0,57,57FLORANGE,57221,2018
nan,0,1.0,FOLSCHVILLER,4041,2,1,0,0,0,57,57FOLSCHVILLER,57224,2018
nan,0,1.0,FORBACH,21627,10,2,0,0,0,57,57FORBACH,57227,2018
nan,0,1.0,FREYMING MERLEBACH,13004,7,1,0,0,0,57,57FREYMING MERLEBACH,57240,2018
nan,0,1.0,GANDRANGE,2846,1,0,0,0,0,57,57GANDRANGE,57242,2018
nan,0,1.0,GROSBLIEDERSTROFF,3326,1,0,0,0,0,57,57GROSBLIEDERSTROFF,57260,2018
nan,0,1.0,GUENANGE,7191,5,0,0,0,0,57,57GUENANGE,57269,2018
nan,0,1.0,HAYANGE,15776,5,4,0,1,1,57,57HAYANGE,57306,2018
nan,0,1.0,HOPITAL,5411,0,1,0,0,0,57,57HOPITAL,57336,2018
nan,0,1.0,LONGEVILLE LES SAINT AVOLD,3696,1,0,0,0,0,57,57LONGEVILLE LES SAINT AVOLD,57413,2018
nan,0,1.0,MONDELANGE,5739,2,1,0,0,0,57,57MONDELANGE,57474,2018
nan,0,1.0,MONTIGNY LES METZ,21713,11,4,0,1,1,57,57MONTIGNY LES METZ,57480,2018
nan,0,1.0,MORHANGE,3465,2,2,0,0,0,57,57MORHANGE,57483,2018
nan,0,1.0,MOULINS LES METZ,5093,1,0,0,0,0,57,57MOULINS LES METZ,57487,2018
nan,0,1.0,MOYEUVRE GRANDE,7790,0,2,0,0,0,57,57MOYEUVRE GRANDE,57491,2018
nan,0,1.0,OTTANGE,2984,1,0,0,0,0,57,57OTTANGE,57529,2018
nan,0,1.0,PETIE ROSSELLE,6358,1,0,0,0,0,57,57PETIE ROSSELLE,0,2018
nan,0,1.0,RANGUEVAUX,836,0,0,1,0,0,57,57RANGUEVAUX,57562,2018
nan,0,1.0,RICHEMONT,2013,1,0,0,0,0,57,57RICHEMONT,57582,2018
nan,0,1.0,ROMBAS,9857,4,2,0,0,0,57,57ROMBAS,57591,2018
nan,0,1.0,SAINT AVOLD,15446,10,0,1,1,1,57,57SAINT AVOLD,57606,2018
nan,0,1.0,SAINT JULIEN LES METZ,3366,2,0,0,0,0,57,57SAINT JULIEN LES METZ,57616,2018
nan,0,1.0,SARRALBE,4556,2,0,0,0,0,57,57SARRALBE,57628,2018
nan,0,1.0,SARREBOURG,11987,2,1,0,0,0,57,57SARREBOURG,57630,2018
nan,0,1.0,SARREGUEMINES,20994,5,1,0,0,0,57,57SARREGUEMINES,57631,2018
nan,0,1.0,SCHOENECK,2623,0,0,1,0,0,57,57SCHOENECK,57638,2018
nan,0,1.0,SCY CHAZELLES,2670,1,0,0,0,0,57,57SCY CHAZELLES,57642,2018
nan,0,1.0,SEREMANGE ERZANGE,4328,1,0,0,0,0,57,57SEREMANGE ERZANGE,57647,2018
nan,0,1.0,SIERCK LES BAINS,1733,1,0,0,0,0,57,57SIERCK LES BAINS,57650,2018
nan,0,1.0,VOLMERANGE LES MINES,2170,1,0,0,0,0,57,57VOLMERANGE LES MINES,57731,2018
nan,0,1.0,WOIPPY,14103,22,0,1,1,1,57,57WOIPPY,57751,2018
nan,0,1.0,YUTZ,16338,7,3,0,0,0,57,57YUTZ,57757,2018
nan,0,1.0,IMPHY,3416,1,0,0,0,0,58,58IMPHY,58134,2018
nan,0,1.0,CHARITE SUR LOIRE,4965,1,1,0,0,0,58,58CHARITE SUR LOIRE,58059,2018
nan,0,1.0,MACHINE,3385,1,0,0,0,0,58,58MACHINE,58151,2018
nan,0,1.0,MAGNY COURS,1403,0,0,1,0,0,58,58MAGNY COURS,58152,2018
nan,0,1.0,MARZY,3666,0,0,1,0,0,58,58MARZY,58160,2018
nan,0,1.0,NEVERS,33235,13,5,0,0,0,58,58NEVERS,58194,2018
nan,0,1.0,PARIGNY LES VAUX,960,0,0,1,0,0,58,58PARIGNY LES VAUX,58207,2018
nan,0,1.0,POULLY SUR LOIRE,1725,0,1,0,0,0,58,58POULLY SUR LOIRE,0,2018
nan,0,1.0,POUGUES LES EAUX,2405,2,0,0,0,0,58,58POUGUES LES EAUX,58214,2018
nan,0,1.0,VARENNES VAUZELLES,9389,2,1,0,0,0,58,58VARENNES VAUZELLES,58303,2018
59,Nord,0.0,NAN,0,0,0,0,0,0,59,59NAN,0,2018
nan,0,1.0,ALLENNES LES MARAIS,3500,1,0,0,0,0,59,59ALLENNES LES MARAIS,59005,2018
nan,0,1.0,ANNOEULLIN,10500,3,0,0,0,0,59,59ANNOEULLIN,59011,2018
nan,0,1.0,ANZIN,13586,7,2,0,0,0,59,59ANZIN,59014,2018
nan,0,1.0,ARMENTIERES,25373,0,13,0,0,0,59,59ARMENTIERES,59017,2018
nan,0,1.0,AUBY,7386,0,3,0,0,0,59,59AUBY,59028,2018
nan,0,1.0,AULNOY LEZ VALENCIENNES,7385,1,2,0,0,0,59,59AULNOY LEZ VALENCIENNES,59032,2018
nan,0,1.0,AVESNES LES AUBERT,3669,0,0,0,0,0,59,59AVESNES LES AUBERT,59037,2018
nan,0,1.0,AVESNES SUR HELPE,4662,1,1,0,0,0,59,59AVESNES SUR HELPE,59036,2018
nan,0,1.0,BAILLEUL,14439,0,3,0,0,0,59,59BAILLEUL,59043,2018
nan,0,1.0,BAUVIN,5300,3,1,0,0,0,59,59BAUVIN,59052,2018
nan,0,1.0,BAVAY,3500,2,0,0,0,0,59,59BAVAY,59053,2018
nan,0,1.0,BEAUVOIS EN CAMBRESIS,2103,1,0,0,0,0,59,59BEAUVOIS EN CAMBRESIS,59063,2018
nan,0,1.0,BERGUES,3871,1,1,0,0,0,59,59BERGUES,59067,2018
nan,0,1.0,BEUVRAGES,6692,3,5,0,0,0,59,59BEUVRAGES,59079,2018
nan,0,1.0,BONDUES,10000,6,1,0,0,0,59,59BONDUES,59090,2018
nan,0,1.0,BOUCHAIN,4037,0,0,1,0,0,59,59BOUCHAIN,59092,2018
nan,0,1.0,BOUSIES,1702,1,0,0,0,0,59,59BOUSIES,59099,2018
nan,0,1.0,BOUSSOIS,3233,0,1,0,0,0,59,59BOUSSOIS,59104,2018
nan,0,1.0,BRAY DUNES,4541,1,3,0,0,0,59,59BRAY DUNES,59107,2018
nan,0,1.0,BRUAY SUR ESCAUT,12000,8,1,2,0,0,59,59BRUAY SUR ESCAUT,0,2018
nan,0,1.0,CAMBRAI,33349,4,6,0,0,0,59,59CAMBRAI,59122,2018
nan,0,1.0,CATEAU CAMBRESIS,7135,4,0,0,0,0,59,59CATEAU CAMBRESIS,59136,2018
nan,0,1.0,CAUDRY,14631,4,0,0,0,0,59,59CAUDRY,59139,2018
nan,0,1.0,CHERENG,3050,1,0,0,0,0,59,59CHERENG,59146,2018
nan,0,1.0,COMINES,12468,5,0,0,0,0,59,59COMINES,59152,2018
nan,0,1.0,CONDE SUR L ESCAUT,9800,1,5,0,0,0,59,59CONDE SUR L ESCAUT,59153,2018
nan,0,1.0,COUDEKERQUE BRANCHE,21685,4,4,0,0,0,59,59COUDEKERQUE BRANCHE,59155,2018
nan,0,1.0,CRESPIN,4500,3,1,0,0,0,59,59CRESPIN,59160,2018
nan,0,1.0,CROIX,22000,10,2,0,0,0,59,59CROIX,59163,2018
nan,0,1.0,CUINCY,6597,3,0,0,0,0,59,59CUINCY,59165,2018
nan,0,1.0,CYSOING,5000,1,0,0,0,0,59,59CYSOING,59168,2018
nan,0,1.0,DENAIN,20100,9,2,0,0,0,59,59DENAIN,59172,2018
nan,0,1.0,DOUAI,41172,16,5,0,0,0,59,59DOUAI,59178,2018
nan,0,1.0,DUNKERQUE,86150,72,8,0,2,2,59,59DUNKERQUE,59183,2018
nan,0,1.0,ENGLEFONTAINE,1320,1,0,0,0,0,59,59ENGLEFONTAINE,59194,2018
nan,0,1.0,ERQUINGHEM LYS,5005,0,0,1,0,0,59,59ERQUINGHEM LYS,59202,2018
nan,0,1.0,ESCAUDOEUVRES,3313,0,0,1,0,0,59,59ESCAUDOEUVRES,59206,2018
nan,0,1.0,ESTAIRES,6378,0,1,0,0,0,59,59ESTAIRES,59212,2018
nan,0,1.0,FACHES THUMESNIL,17746,5,11,0,0,0,59,59FACHES THUMESNIL,59220,2018
nan,0,1.0,FAMARS,2500,1,0,0,0,0,59,59FAMARS,59221,2018
nan,0,1.0,FERRIERE LA GRANDE,5362,2,0,0,0,0,59,59FERRIERE LA GRANDE,59230,2018
nan,0,1.0,FLERS EN ESCREBIEUX,5800,2,1,0,0,0,59,59FLERS EN ESCREBIEUX,59234,2018
nan,0,1.0,GOUZEAUCOURT,1572,0,1,0,0,0,59,59GOUZEAUCOURT,59269,2018
nan,0,1.0,GRANDE SY NTHE,23406,14,3,0,0,0,59,59GRANDE SY NTHE,0,2018
