CODGEO,Année,somme_ligne_effectifs,Nombre d habitants,CODGEO_2024,annee,somme_ligne_delits
14079,2018,1.0,1568.0,14079,2018,36
38043,2018,1.0,1571.0,38043,2018,0
59269,2018,1.0,1572.0,59269,2018,19
11014,2017,3.0,1575.0,11014,2017,0
8218,2017,1.0,1575.0,8218,2017,9
42181,2017,1.0,1576.0,42181,2017,5
1276,2018,1.0,1577.0,1276,2018,6
4039,2017,5.0,1578.0,4039,2017,47
14312,2018,2.0,1585.0,14312,2018,14
89239,2017,1.0,1586.0,89239,2017,7
33198,2018,1.0,1586.0,33198,2018,33
84135,2017,1.0,1586.0,84135,2017,11
45103,2017,1.0,1587.0,45103,2017,8
83096,2018,3.0,1588.0,83096,2018,15
62727,2018,2.0,1589.0,62727,2018,21
89239,2018,1.0,1590.0,89239,2018,7
1306,2017,1.0,1592.0,1306,2017,20
34128,2017,1.0,1592.0,34128,2017,8
61038,2017,1.0,1599.0,61038,2017,28
83133,2017,1.0,1600.0,83133,2017,40
59269,2017,1.0,1601.0,59269,2017,13
42204,2018,2.0,1603.0,42204,2018,18
42204,2017,2.0,1603.0,42204,2017,18
1105,2018,1.0,1606.0,1105,2018,16
34130,2018,1.0,1609.0,34130,2018,28
34038,2017,1.0,1609.0,34038,2017,8
34038,2018,2.0,1609.0,34038,2018,12
34130,2017,1.0,1609.0,34130,2017,24
88531,2018,1.0,1609.0,88531,2018,38
1306,2018,1.0,1618.0,1306,2018,17
14739,2017,1.0,1619.0,14739,2017,7
78343,2018,1.0,1620.0,78343,2018,8
34267,2017,1.0,1621.0,34267,2017,39
18145,2018,1.0,1622.0,18145,2018,19
62727,2017,2.0,1625.0,62727,2017,12
12225,2018,1.0,1625.0,12225,2018,0
34128,2018,1.0,1628.0,34128,2018,15
69281,2017,1.0,1629.0,69281,2017,28
69281,2018,1.0,1629.0,69281,2018,30
56258,2018,5.0,1633.0,56258,2018,67
5133,2018,5.0,1635.0,5133,2018,39
33198,2017,1.0,1641.0,33198,2017,28
67239,2017,1.0,1642.0,67239,2017,30
59533,2018,1.0,1644.0,59533,2018,8
62652,2017,1.0,1644.0,62652,2017,20
14739,2018,1.0,1646.0,14739,2018,7
6121,2017,12.0,1647.0,6121,2017,72
38288,2017,1.0,1650.0,38288,2017,14
67239,2018,1.0,1652.0,67239,2018,37
14312,2017,1.0,1653.0,14312,2017,11
85083,2017,1.0,1654.0,85083,2017,46
59533,2017,1.0,1659.0,59533,2017,8
45310,2018,1.0,1660.0,45310,2018,0
32096,2017,1.0,1661.0,32096,2017,21
32096,2018,1.0,1661.0,32096,2018,23
14242,2018,1.0,1662.0,14242,2018,20
1363,2017,1.0,1663.0,1363,2017,12
18145,2017,1.0,1667.0,18145,2017,23
56258,2017,5.0,1669.0,56258,2017,104
34001,2017,1.0,1670.0,34001,2017,8
34001,2018,1.0,1670.0,34001,2018,17
97234,2018,1.0,1671.0,97234,2018,28
84135,2018,1.0,1671.0,84135,2018,17
38197,2017,1.0,1674.0,38197,2017,18
34267,2018,1.0,1675.0,34267,2018,18
2315,2017,1.0,1676.0,2315,2017,7
67525,2018,1.0,1676.0,67525,2018,12
67525,2017,1.0,1676.0,67525,2017,8
85083,2018,1.0,1681.0,85083,2018,40
14242,2017,1.0,1681.0,14242,2017,18
11425,2017,1.0,1685.0,11425,2017,23
1303,2017,2.0,1688.0,1303,2017,32
89077,2018,1.0,1688.0,89077,2018,22
45167,2017,1.0,1692.0,45167,2017,6
45167,2018,1.0,1692.0,45167,2018,13
1303,2018,2.0,1696.0,1303,2018,39
1363,2018,1.0,1699.0,1363,2018,13
77016,2018,1.0,1700.0,77016,2018,23
13115,2018,2.0,1700.0,13115,2018,9
83117,2018,2.0,1700.0,83117,2018,20
25428,2017,2.0,1700.0,25428,2017,6
7110,2017,2.0,1700.0,7110,2017,67
25428,2018,1.0,1700.0,25428,2018,9
77016,2017,1.0,1700.0,77016,2017,26
59099,2018,1.0,1702.0,59099,2018,16
59099,2017,1.0,1702.0,59099,2017,5
79184,2017,1.0,1702.0,79184,2017,18
42159,2018,1.0,1702.0,42159,2018,28
79184,2018,1.0,1702.0,79184,2018,15
87059,2018,1.0,1703.0,87059,2018,17
79201,2017,1.0,1707.0,79201,2017,15
89370,2018,1.0,1707.0,89370,2018,15
89370,2017,1.0,1707.0,89370,2017,20
79201,2018,1.0,1707.0,79201,2018,13
97234,2017,3.0,1707.0,97234,2017,37
5133,2017,5.0,1709.0,5133,2017,42
42159,2017,1.0,1710.0,42159,2017,20
1420,2017,1.0,1712.0,1420,2017,30
2820,2017,1.0,1713.0,2820,2017,60
2315,2018,1.0,1713.0,2315,2018,8
57650,2017,1.0,1720.0,57650,2017,27
13115,2017,2.0,1723.0,13115,2017,24
34039,2017,2.0,1724.0,34039,2017,54
34039,2018,1.0,1724.0,34039,2018,51
1420,2018,1.0,1725.0,1420,2018,29
87059,2017,1.0,1728.0,87059,2017,17
14354,2017,1.0,1730.0,14354,2017,27
57650,2018,1.0,1733.0,57650,2018,28
86103,2018,1.0,1733.0,86103,2018,8
81238,2018,1.0,1733.0,81238,2018,0
34084,2018,1.0,1738.0,34084,2018,0
34084,2017,1.0,1738.0,34084,2017,0
60494,2018,2.0,1742.0,60494,2018,170
60494,2017,2.0,1742.0,60494,2017,193
68365,2017,1.0,1742.0,68365,2017,10
2820,2018,1.0,1745.0,2820,2018,51
34226,2017,1.0,1749.0,34226,2017,5
34226,2018,1.0,1749.0,34226,2018,6
7110,2018,2.0,1749.0,7110,2018,54
87089,2018,1.0,1751.0,87089,2018,19
38197,2018,1.0,1751.0,38197,2018,10
1370,2018,2.0,1754.0,1370,2018,61
88349,2018,1.0,1757.0,88349,2018,10
81238,2017,1.0,1763.0,81238,2017,0
2602,2017,1.0,1767.0,2602,2017,19
87089,2017,1.0,1770.0,87089,2017,10
88349,2017,1.0,1771.0,88349,2017,7
68365,2018,1.0,1776.0,68365,2018,10
88351,2018,1.0,1776.0,88351,2018,13
83117,2017,1.0,1776.0,83117,2017,28
37011,2018,2.0,1781.0,37011,2018,34
68078,2018,3.0,1782.0,68078,2018,28
30089,2018,3.0,1782.0,30089,2018,50
37020,2018,1.0,1782.0,37020,2018,25
78389,2018,1.0,1782.0,78389,2018,58
30089,2017,2.0,1782.0,30089,2017,57
37011,2017,2.0,1782.0,37011,2017,41
2602,2018,1.0,1787.0,2602,2018,16
1370,2017,2.0,1787.0,1370,2017,62
14354,2018,2.0,1788.0,14354,2018,15
78389,2017,1.0,1790.0,78389,2017,61
86103,2017,1.0,1793.0,86103,2017,11
68078,2017,2.0,1793.0,68078,2017,29
38558,2017,1.0,1795.0,38558,2017,25
31516,2017,1.0,1799.0,31516,2017,21
31516,2018,1.0,1799.0,31516,2018,26
38288,2018,1.0,1800.0,38288,2018,14
34182,2017,2.0,1800.0,34182,2017,10
34182,2018,2.0,1800.0,34182,2018,11
84053,2018,1.0,1800.0,84053,2018,31
21481,2017,1.0,1800.0,21481,2017,31
6121,2018,9.0,1800.0,6121,2018,71
26337,2018,1.0,1800.0,26337,2018,104
13034,2018,2.0,1800.0,13034,2018,39
83063,2017,2.0,1800.0,83063,2017,38
71275,2018,1.0,1800.0,71275,2018,19
34082,2018,1.0,1800.0,34082,2018,0
13034,2017,2.0,1800.0,13034,2017,108
34189,2018,2.0,1803.0,34189,2018,26
62197,2018,1.0,1803.0,62197,2018,15
34189,2017,2.0,1803.0,34189,2017,30
84053,2017,1.0,1804.0,84053,2017,20
68253,2017,2.0,1804.0,68253,2017,33
14530,2017,7.0,1807.0,14530,2017,12
74080,2018,6.0,1809.0,74080,2018,120
14530,2018,7.0,1810.0,14530,2018,11
71157,2017,1.0,1812.0,71157,2017,6
69122,2018,1.0,1814.0,69122,2018,9
69122,2017,1.0,1814.0,69122,2017,8
45310,2017,1.0,1815.0,45310,2017,0
62197,2017,1.0,1816.0,62197,2017,13
69235,2017,2.0,1820.0,69235,2017,83
83028,2017,0.0,1820.0,83028,2017,37
69235,2018,2.0,1820.0,69235,2018,121
4166,2018,7.0,1825.0,4166,2018,55
28199,2017,1.0,1828.0,28199,2017,65
28199,2018,1.0,1828.0,28199,2018,58
33297,2017,1.0,1834.0,33297,2017,20
33297,2018,1.0,1835.0,33297,2018,14
77397,2018,3.0,1840.0,77397,2018,57
45029,2018,1.0,1840.0,45029,2018,0
34245,2018,1.0,1841.0,34245,2018,19
34245,2017,1.0,1841.0,34245,2017,21
37020,2017,1.0,1844.0,37020,2017,38
1148,2017,1.0,1845.0,1148,2017,7
1148,2018,1.0,1846.0,1148,2018,11
73015,2018,11.0,1848.0,73015,2018,255
68253,2018,2.0,1849.0,68253,2018,28
74080,2017,6.0,1850.0,74080,2017,137
38558,2018,1.0,1851.0,38558,2018,23
38081,2017,1.0,1851.0,38081,2017,6
4166,2017,6.0,1851.0,4166,2017,59
39476,2017,1.0,1858.0,39476,2017,8
24229,2017,1.0,1858.0,24229,2017,19
24229,2018,1.0,1858.0,24229,2018,15
39476,2018,1.0,1858.0,39476,2018,9
77168,2018,1.0,1858.0,77168,2018,40
82155,2018,0.0,1858.0,82155,2018,45
77168,2017,1.0,1858.0,77168,2017,23
77508,2017,1.0,1864.0,77508,2017,89
82155,2017,1.0,1866.0,82155,2017,57
78107,2018,1.0,1868.0,78107,2018,26
83028,2018,1.0,1870.0,83028,2018,32
27246,2018,1.0,1872.0,27246,2018,63
97133,2017,2.0,1873.0,97133,2017,7
38029,2017,1.0,1876.0,38029,2017,19
78152,2018,1.0,1877.0,78152,2018,8
68372,2018,1.0,1877.0,68372,2018,7
77508,2018,1.0,1882.0,77508,2018,77
83063,2018,2.0,1882.0,83063,2018,32
97133,2018,2.0,1885.0,97133,2018,5
10142,2017,1.0,1885.0,10142,2017,40
10142,2018,1.0,1885.0,10142,2018,32
11258,2017,1.0,1885.0,11258,2017,11
69220,2017,1.0,1887.0,69220,2017,31
26337,2017,1.0,1888.0,26337,2017,96
68372,2017,1.0,1888.0,68372,2017,5
78152,2017,1.0,1889.0,78152,2017,13
45029,2017,1.0,1890.0,45029,2017,0
38081,2018,1.0,1898.0,38081,2018,9
71275,2017,2.0,1900.0,71275,2017,10
7027,2017,1.0,1900.0,7027,2017,21
7027,2018,1.0,1900.0,7027,2018,24
37196,2017,1.0,1900.0,37196,2017,16
34179,2018,2.0,1900.0,34179,2018,12
34179,2017,1.0,1900.0,34179,2017,24
37196,2018,1.0,1900.0,37196,2018,16
78107,2017,1.0,1901.0,78107,2017,28
88351,2017,1.0,1902.0,88351,2017,18
34243,2017,1.0,1910.0,34243,2017,31
27246,2017,1.0,1910.0,27246,2017,41
64493,2018,2.0,1915.0,64493,2018,21
44097,2017,2.0,1919.0,44097,2017,71
11353,2017,1.0,1919.0,11353,2017,36
45154,2017,1.0,1920.0,45154,2017,75
77148,2017,0.0,1920.0,77148,2017,14
31523,2017,3.0,1922.0,31523,2017,33
31523,2018,3.0,1926.0,31523,2018,35
68231,2018,1.0,1932.0,68231,2018,18
73015,2017,12.0,1932.0,73015,2017,251
84082,2018,1.0,1932.0,84082,2018,19
77447,2018,1.0,1934.0,77447,2018,30
13013,2018,1.0,1937.0,13013,2018,19
60149,2017,1.0,1938.0,60149,2017,33
77447,2017,1.0,1939.0,77447,2017,41
31184,2017,1.0,1940.0,31184,2017,44
33394,2017,3.0,1941.0,33394,2017,59
38029,2018,1.0,1943.0,38029,2018,22
34025,2017,1.0,1944.0,34025,2017,14
34025,2018,1.0,1944.0,34025,2018,16
13013,2017,1.0,1949.0,13013,2017,28
8222,2018,1.0,1950.0,8222,2018,15
84082,2017,1.0,1951.0,84082,2017,23
64493,2017,2.0,1951.0,64493,2017,31
31184,2018,1.0,1959.0,31184,2018,25
37167,2017,1.0,1960.0,37167,2017,35
35256,2017,2.0,1960.0,35256,2017,43
85024,2017,1.0,1962.0,85024,2017,0
38253,2017,8.0,1962.0,38253,2017,500
74176,2018,1.0,1963.0,74176,2018,46
68231,2017,1.0,1967.0,68231,2017,26
84131,2018,1.0,1968.0,84131,2018,11
45085,2017,1.0,1968.0,45085,2017,31
12043,2017,1.0,1973.0,12043,2017,0
77148,2018,0.0,1974.0,77148,2018,13
33394,2018,4.0,1975.0,33394,2018,79
14515,2018,1.0,1976.0,14515,2018,32
1231,2018,1.0,1977.0,1231,2018,0
45085,2018,1.0,1979.0,45085,2018,30
32296,2017,1.0,1980.0,32296,2017,32
32296,2018,1.0,1980.0,32296,2018,44
44097,2018,2.0,1981.0,44097,2018,76
83026,2018,3.0,1982.0,83026,2018,52
83026,2017,3.0,1982.0,83026,2017,33
45154,2018,1.0,1982.0,45154,2018,43
33015,2017,1.0,1983.0,33015,2017,36
14515,2017,1.0,1983.0,14515,2017,31
54432,2017,1.0,1985.0,54432,2017,75
54432,2018,1.0,1985.0,54432,2018,44
1231,2017,1.0,1988.0,1231,2017,0
11129,2017,4.0,1988.0,11129,2017,65
14338,2018,1.0,1989.0,14338,2018,75
14338,2017,1.0,1990.0,14338,2017,106
4108,2018,1.0,1990.0,4108,2018,39
74176,2017,1.0,1991.0,74176,2017,51
69220,2018,1.0,1992.0,69220,2018,31
71157,2018,1.0,1992.0,71157,2018,8
60149,2018,1.0,1993.0,60149,2018,31
34243,2018,1.0,1995.0,34243,2018,25
85024,2018,1.0,1996.0,85024,2018,0
41147,2017,1.0,1996.0,41147,2017,7
33015,2018,1.0,2000.0,33015,2018,33
37167,2018,1.0,2000.0,37167,2018,25
61345,2018,1.0,2000.0,61345,2018,37
61345,2017,1.0,2000.0,61345,2017,21
76349,2018,1.0,2001.0,76349,2018,32
33185,2017,1.0,2002.0,33185,2017,26
33185,2018,1.0,2003.0,33185,2018,21
40150,2018,2.0,2006.0,40150,2018,41
77146,2018,4.0,2006.0,77146,2018,83
6060,2017,2.0,2007.0,6060,2017,11
77146,2017,4.0,2008.0,77146,2017,122
84131,2017,1.0,2010.0,84131,2017,7
26357,2017,1.0,2011.0,26357,2017,30
91243,2017,1.0,2011.0,91243,2017,38
6060,2018,3.0,2011.0,6060,2018,9
31462,2017,1.0,2013.0,31462,2017,53
80228,2017,4.0,2014.0,80228,2017,100
80228,2018,4.0,2014.0,80228,2018,136
11360,2017,3.0,2015.0,11360,2017,26
30312,2018,2.0,2016.0,30312,2018,24
26357,2018,1.0,2016.0,26357,2018,30
30312,2017,1.0,2016.0,30312,2017,29
40150,2017,2.0,2018.0,40150,2017,24
4108,2017,1.0,2021.0,4108,2017,31
14610,2017,1.0,2022.0,14610,2017,0
5132,2018,1.0,2025.0,5132,2018,14
41147,2018,1.0,2025.0,41147,2018,16
85164,2017,2.0,2029.0,85164,2017,56
76349,2017,1.0,2029.0,76349,2017,23
66230,2017,2.0,2030.0,66230,2017,31
66230,2018,2.0,2030.0,66230,2018,23
16393,2017,1.0,2031.0,16393,2017,34
27622,2018,2.0,2034.0,27622,2018,18
81039,2018,1.0,2036.0,81039,2018,8
18138,2018,1.0,2040.0,18138,2018,20
8487,2018,1.0,2045.0,8487,2018,8
81039,2017,1.0,2046.0,81039,2017,15
18138,2017,1.0,2054.0,18138,2017,13
30315,2017,3.0,2055.0,30315,2017,38
30315,2018,1.0,2055.0,30315,2018,23
14610,2018,1.0,2056.0,14610,2018,0
34237,2018,3.0,2057.0,34237,2018,34
34155,2018,3.0,2057.0,34155,2018,30
34155,2017,3.0,2057.0,34155,2017,45
34237,2017,3.0,2057.0,34237,2017,38
37074,2018,1.0,2060.0,37074,2018,33
36230,2018,3.0,2060.0,36230,2018,5
69032,2018,1.0,2060.0,69032,2018,17
69032,2017,1.0,2060.0,69032,2017,20
12043,2018,1.0,2067.0,12043,2018,0
60119,2018,2.0,2070.0,60119,2018,31
60119,2017,1.0,2070.0,60119,2017,38
36230,2017,3.0,2072.0,36230,2017,11
38340,2017,1.0,2073.0,38340,2017,72
8487,2017,1.0,2074.0,8487,2017,7
27622,2017,1.0,2076.0,27622,2017,19
38515,2017,1.0,2076.0,38515,2017,25
33473,2017,1.0,2077.0,33473,2017,68
50341,2017,1.0,2078.0,50341,2017,19
50341,2018,1.0,2078.0,50341,2018,18
35256,2018,2.0,2081.0,35256,2018,46
68028,2017,1.0,2081.0,68028,2017,7
3084,2018,1.0,2082.0,3084,2018,64
60245,2018,1.0,2084.0,60245,2018,59
14516,2017,1.0,2084.0,14516,2017,11
3084,2017,1.0,2086.0,3084,2017,62
14215,2017,1.0,2089.0,14215,2017,14
74275,2017,5.0,2090.0,74275,2017,84
31259,2018,1.0,2096.0,31259,2018,47
11012,2017,1.0,2098.0,11012,2017,36
60341,2017,1.0,2100.0,60341,2017,28
91243,2018,1.0,2100.0,91243,2018,41
8222,2017,1.0,2100.0,8222,2017,16
60102,2018,1.0,2100.0,60102,2018,25
24064,2017,1.0,2100.0,24064,2017,73
74083,2018,1.0,2100.0,74083,2018,52
14516,2018,1.0,2100.0,14516,2018,12
84037,2018,2.0,2100.0,84037,2018,27
26169,2018,2.0,2100.0,26169,2018,41
77517,2017,4.0,2100.0,77517,2017,105
69140,2018,1.0,2100.0,69140,2018,5
26169,2017,2.0,2100.0,26169,2017,36
69140,2017,1.0,2100.0,69140,2017,9
5132,2017,1.0,2101.0,5132,2017,30
78090,2018,1.0,2102.0,78090,2018,47
60245,2017,1.0,2104.0,60245,2017,57
77240,2017,5.0,2104.0,77240,2017,29
16393,2018,1.0,2112.0,16393,2018,43
41238,2017,1.0,2112.0,41238,2017,12
85164,2018,1.0,2113.0,85164,2018,33
60341,2018,1.0,2114.0,60341,2018,28
45024,2017,1.0,2115.0,45024,2017,22
38340,2018,2.0,2119.0,38340,2018,64
17131,2018,2.0,2120.0,17131,2018,33
85001,2017,1.0,2121.0,85001,2017,108
78090,2017,1.0,2123.0,78090,2017,49
2307,2017,1.0,2123.0,2307,2017,58
74275,2018,2.0,2123.0,74275,2018,61
14215,2018,1.0,2127.0,14215,2018,5
17185,2017,1.0,2130.0,17185,2017,26
1248,2018,1.0,2132.0,1248,2018,66
62588,2018,2.0,2132.0,62588,2018,60
77517,2018,4.0,2133.0,77517,2018,83
37074,2017,1.0,2134.0,37074,2017,28
85001,2018,1.0,2134.0,85001,2018,82
79216,2018,1.0,2135.0,79216,2018,22
17185,2018,2.0,2135.0,17185,2018,26
79216,2017,1.0,2135.0,79216,2017,26
84108,2018,2.0,2136.0,84108,2018,37
77240,2018,4.0,2137.0,77240,2018,40
59631,2017,1.0,2138.0,59631,2017,40
1248,2017,1.0,2138.0,1248,2017,80
30061,2018,2.0,2141.0,30061,2018,60
30061,2017,4.0,2141.0,30061,2017,45
67084,2018,1.0,2149.0,67084,2018,25
32249,2017,1.0,2149.0,32249,2017,35
32249,2018,1.0,2149.0,32249,2018,47
67084,2017,1.0,2149.0,67084,2017,21
83101,2018,16.0,2150.0,83101,2018,214
72228,2018,1.0,2151.0,72228,2018,27
73290,2018,2.0,2152.0,73290,2018,60
45248,2017,1.0,2153.0,45248,2017,21
38194,2017,1.0,2154.0,38194,2017,20
66093,2018,2.0,2156.0,66093,2018,22
66093,2017,2.0,2156.0,66093,2017,36
77441,2017,1.0,2157.0,77441,2017,26
13020,2018,1.0,2157.0,13020,2018,9
77441,2018,1.0,2157.0,77441,2018,31
33434,2018,1.0,2158.0,33434,2018,58
66071,2017,1.0,2160.0,66071,2017,31
66071,2018,1.0,2160.0,66071,2018,58
45248,2018,1.0,2160.0,45248,2018,12
34143,2017,4.0,2161.0,34143,2017,111
34143,2018,2.0,2161.0,34143,2018,92
59631,2018,1.0,2164.0,59631,2018,25
83053,2017,1.0,2164.0,83053,2017,52
83101,2017,8.0,2166.0,83101,2017,213
17131,2017,1.0,2166.0,17131,2017,30
17391,2018,4.0,2169.0,17391,2018,10
84108,2017,3.0,2169.0,84108,2017,52
57731,2018,1.0,2170.0,57731,2018,10
43080,2018,1.0,2172.0,43080,2018,39
43080,2017,1.0,2172.0,43080,2017,37
95056,2017,1.0,2174.0,95056,2017,68
16366,2017,1.0,2175.0,16366,2017,15
16366,2018,1.0,2175.0,16366,2018,17
13020,2017,1.0,2180.0,13020,2017,11
33067,2017,1.0,2182.0,33067,2017,55
71070,2017,1.0,2184.0,71070,2017,31
95056,2018,1.0,2186.0,95056,2018,63
55186,2017,1.0,2187.0,55186,2017,35
60086,2017,2.0,2188.0,60086,2017,27
60086,2018,1.0,2188.0,60086,2018,22
73290,2017,2.0,2193.0,73290,2017,71
82179,2017,2.0,2193.0,82179,2017,24
1109,2017,3.0,2195.0,1109,2017,14
72228,2017,1.0,2197.0,72228,2017,31
68028,2018,2.0,2198.0,68028,2018,5
41238,2018,1.0,2199.0,41238,2018,17
26063,2017,2.0,2200.0,26063,2017,55
71070,2018,1.0,2200.0,71070,2018,36
81227,2018,1.0,2200.0,81227,2018,14
38253,2018,8.0,2200.0,38253,2018,485
31259,2017,1.0,2200.0,31259,2017,46
74083,2017,1.0,2200.0,74083,2017,39
52060,2017,2.0,2200.0,52060,2017,52
8142,2018,1.0,2200.0,8142,2018,16
30138,2018,1.0,2200.0,30138,2018,30
30138,2017,1.0,2200.0,30138,2017,30
82179,2018,1.0,2200.0,82179,2018,15
52060,2018,2.0,2200.0,52060,2018,43
62447,2018,4.0,2201.0,62447,2018,122
8142,2017,1.0,2202.0,8142,2017,14
74136,2017,4.0,2202.0,74136,2017,59
74136,2018,1.0,2202.0,74136,2018,48
57731,2017,1.0,2203.0,57731,2017,11
86160,2017,1.0,2205.0,86160,2017,42
37130,2017,2.0,2211.0,37130,2017,29
86160,2018,1.0,2213.0,86160,2018,36
74180,2018,1.0,2214.0,74180,2018,46
6023,2018,1.0,2217.0,6023,2018,60
34281,2017,1.0,2218.0,34281,2017,26
31381,2017,1.0,2222.0,31381,2017,41
31381,2018,1.0,2222.0,31381,2018,44
1109,2018,2.0,2223.0,1109,2018,15
55186,2018,1.0,2224.0,55186,2018,31
76035,2017,1.0,2226.0,76035,2017,42
33067,2018,1.0,2230.0,33067,2018,73
84037,2017,2.0,2232.0,84037,2017,42
69208,2018,1.0,2233.0,69208,2018,8
69208,2017,1.0,2233.0,69208,2017,5
33434,2017,1.0,2237.0,33434,2017,64
45083,2018,1.0,2239.0,45083,2018,67
34074,2018,1.0,2240.0,34074,2018,26
34074,2017,1.0,2240.0,34074,2017,46
24064,2018,1.0,2241.0,24064,2018,61
80360,2017,1.0,2242.0,80360,2017,35
74180,2017,3.0,2244.0,74180,2017,46
83046,2018,1.0,2246.0,83046,2018,23
37130,2018,1.0,2247.0,37130,2018,19
17391,2017,1.0,2249.0,17391,2017,7
17224,2017,1.0,2250.0,17224,2017,41
45024,2018,1.0,2252.0,45024,2018,14
44125,2017,3.0,2253.0,44125,2017,86
62447,2017,3.0,2254.0,62447,2017,148
76035,2018,1.0,2257.0,76035,2018,46
2307,2018,0.0,2258.0,2307,2018,66
72035,2018,1.0,2259.0,72035,2018,17
80360,2018,1.0,2261.0,80360,2018,29
27082,2018,1.0,2261.0,27082,2018,25
76235,2017,1.0,2262.0,76235,2017,14
64062,2018,2.0,2265.0,64062,2018,6
17224,2018,1.0,2267.0,17224,2018,49
56262,2017,1.0,2268.0,56262,2017,49
64062,2017,2.0,2269.0,64062,2017,7
76235,2018,1.0,2269.0,76235,2018,21
81227,2017,1.0,2271.0,81227,2017,12
8327,2017,1.0,2274.0,8327,2017,26
33177,2017,1.0,2275.0,33177,2017,18
34207,2017,2.0,2280.0,34207,2017,30
34207,2018,1.0,2280.0,34207,2018,19
2468,2017,1.0,2281.0,2468,2017,52
2468,2018,1.0,2281.0,2468,2018,34
1305,2018,1.0,2290.0,1305,2018,89
29217,2018,1.0,2291.0,29217,2018,78
67261,2018,1.0,2291.0,67261,2018,24
72035,2017,1.0,2293.0,72035,2017,34
1345,2018,1.0,2293.0,1345,2018,29
5006,2018,1.0,2293.0,5006,2018,52
1345,2017,1.0,2293.0,1345,2017,16
34281,2018,1.0,2295.0,34281,2018,21
1305,2017,1.0,2296.0,1305,2017,78
30039,2017,2.0,2297.0,30039,2017,55
30039,2018,2.0,2297.0,30039,2018,38
67261,2017,1.0,2300.0,67261,2017,25
33177,2018,1.0,2300.0,33177,2018,24
59488,2018,1.0,2300.0,59488,2018,25
7041,2018,1.0,2300.0,7041,2018,28
7201,2018,5.0,2300.0,7201,2018,71
7201,2017,5.0,2300.0,7201,2017,51
38194,2018,1.0,2300.0,38194,2018,13
60102,2017,1.0,2300.0,60102,2017,32
7041,2017,1.0,2308.0,7041,2017,28
1384,2018,2.0,2310.0,1384,2018,38
1384,2017,2.0,2311.0,1384,2017,40
91631,2018,1.0,2312.0,91631,2018,46
5065,2018,1.0,2314.0,5065,2018,51
26191,2018,1.0,2314.0,26191,2018,51
26191,2017,1.0,2314.0,26191,2017,78
85159,2017,1.0,2315.0,85159,2017,6
44125,2018,3.0,2315.0,44125,2018,81
77051,2018,2.0,2317.0,77051,2018,112
77051,2017,2.0,2317.0,77051,2017,85
34249,2017,1.0,2319.0,34249,2017,40
34249,2018,1.0,2319.0,34249,2018,60
8327,2018,1.0,2321.0,8327,2018,37
62588,2017,1.0,2322.0,62588,2017,98
6023,2017,1.0,2324.0,6023,2017,70
83053,2018,1.0,2325.0,83053,2018,33
27082,2017,1.0,2329.0,27082,2017,23
62240,2018,1.0,2329.0,62240,2018,19
11269,2017,1.0,2331.0,11269,2017,33
91631,2017,1.0,2331.0,91631,2017,59
68286,2017,1.0,2332.0,68286,2017,7
35241,2018,1.0,2332.0,35241,2018,45
17297,2017,1.0,2339.0,17297,2017,56
42170,2018,1.0,2339.0,42170,2018,44
45324,2018,1.0,2344.0,45324,2018,22
71081,2017,1.0,2345.0,71081,2017,52
62240,2017,1.0,2346.0,62240,2017,16
34073,2017,2.0,2349.0,34073,2017,33
45324,2017,1.0,2349.0,45324,2017,27
34073,2018,1.0,2349.0,34073,2018,32
38105,2017,1.0,2349.0,38105,2017,29
85159,2018,1.0,2350.0,85159,2018,8
6091,2018,1.0,2353.0,6091,2018,18
17051,2017,2.0,2354.0,17051,2017,110
54197,2018,1.0,2355.0,54197,2018,30
54197,2017,1.0,2355.0,54197,2017,39
59488,2017,1.0,2355.0,59488,2017,20
85255,2018,1.0,2356.0,85255,2018,20
76636,2018,1.0,2359.0,76636,2018,14
14066,2018,1.0,2360.0,14066,2018,36
17297,2018,2.0,2361.0,17297,2018,58
85255,2017,1.0,2362.0,85255,2017,26
89068,2017,4.0,2362.0,89068,2017,50
78591,2018,1.0,2364.0,78591,2018,12
78591,2017,2.0,2364.0,78591,2017,9
17369,2017,2.0,2369.0,17369,2017,156
89068,2018,4.0,2370.0,89068,2018,26
76636,2017,1.0,2371.0,76636,2017,9
74269,2017,2.0,2372.0,74269,2017,46
62626,2018,1.0,2373.0,62626,2018,18
6091,2017,1.0,2373.0,6091,2017,62
14066,2017,1.0,2374.0,14066,2017,26
8367,2017,1.0,2375.0,8367,2017,28
8367,2018,1.0,2377.0,8367,2018,35
83046,2017,2.0,2377.0,83046,2017,19
38105,2018,1.0,2378.0,38105,2018,25
5006,2017,1.0,2379.0,5006,2017,64
69293,2018,1.0,2385.0,69293,2018,33
42170,2017,1.0,2385.0,42170,2017,27
69293,2017,1.0,2385.0,69293,2017,35
62626,2017,1.0,2386.0,62626,2017,25
5065,2017,2.0,2388.0,5065,2017,56
26063,2018,2.0,2388.0,26063,2018,77
77442,2018,1.0,2390.0,77442,2018,36
34081,2018,2.0,2397.0,34081,2018,71
34081,2017,2.0,2397.0,34081,2017,102
74299,2018,3.0,2400.0,74299,2018,35
68286,2018,3.0,2400.0,68286,2018,8
78238,2018,5.0,2400.0,78238,2018,163
35241,2017,1.0,2400.0,35241,2017,45
74269,2018,2.0,2400.0,74269,2018,45
77442,2017,1.0,2400.0,77442,2017,53
